Date,Time (GMT),Predicted (m),Preliminary (m),Verified (m)
3/31/2024,4:12,0.108,-,0.168
3/31/2024,4:18,0.11,-,0.171
3/31/2024,4:24,0.112,-,0.17
3/31/2024,4:30,0.114,-,0.172
3/31/2024,4:36,0.116,-,0.17
3/31/2024,4:42,0.118,-,0.176
3/31/2024,4:48,0.119,-,0.18
3/31/2024,4:54,0.121,-,0.183
3/31/2024,5:00,0.122,-,0.184
3/31/2024,5:06,0.124,-,0.186
3/31/2024,5:12,0.125,-,0.189
3/31/2024,5:18,0.126,-,0.189
3/31/2024,5:24,0.127,-,0.189
3/31/2024,5:30,0.129,-,0.197
3/31/2024,5:36,0.13,-,0.199
3/31/2024,5:42,0.131,-,0.205
3/31/2024,5:48,0.132,-,0.204
3/31/2024,5:54,0.133,-,0.204
3/31/2024,6:00,0.134,-,0.2
3/31/2024,6:06,0.134,-,0.203
3/31/2024,6:12,0.135,-,0.205
3/31/2024,6:18,0.136,-,0.205
3/31/2024,6:24,0.137,-,0.212
3/31/2024,6:30,0.137,-,0.213
3/31/2024,6:36,0.138,-,0.217
3/31/2024,6:42,0.138,-,0.21
3/31/2024,6:48,0.139,-,0.215
3/31/2024,6:54,0.139,-,0.209
3/31/2024,7:00,0.14,-,0.214
3/31/2024,7:06,0.14,-,0.216
3/31/2024,7:12,0.14,-,0.218
3/31/2024,7:18,0.141,-,0.221
3/31/2024,7:24,0.141,-,0.216
3/31/2024,7:30,0.141,-,0.212
3/31/2024,7:36,0.141,-,0.212
3/31/2024,7:42,0.141,-,0.214
3/31/2024,7:48,0.141,-,0.218
3/31/2024,7:54,0.141,-,0.223
3/31/2024,8:00,0.141,-,0.226
3/31/2024,8:06,0.141,-,0.218
3/31/2024,8:12,0.141,-,0.21
3/31/2024,8:18,0.141,-,0.206
3/31/2024,8:24,0.14,-,0.208
3/31/2024,8:30,0.14,-,0.209
3/31/2024,8:36,0.14,-,0.208
3/31/2024,8:42,0.139,-,0.215
3/31/2024,8:48,0.139,-,0.219
3/31/2024,8:54,0.138,-,0.216
3/31/2024,9:00,0.138,-,0.21
3/31/2024,9:06,0.137,-,0.205
3/31/2024,9:12,0.136,-,0.199
3/31/2024,9:18,0.135,-,0.196
3/31/2024,9:24,0.135,-,0.201
3/31/2024,9:30,0.134,-,0.204
3/31/2024,9:36,0.133,-,0.206
3/31/2024,9:42,0.132,-,0.207
3/31/2024,9:48,0.131,-,0.206
3/31/2024,9:54,0.129,-,0.203
3/31/2024,10:00,0.128,-,0.199
3/31/2024,10:06,0.127,-,0.19
3/31/2024,10:12,0.126,-,0.186
3/31/2024,10:18,0.124,-,0.185
3/31/2024,10:24,0.123,-,0.184
3/31/2024,10:30,0.121,-,0.183
3/31/2024,10:36,0.12,-,0.176
3/31/2024,10:42,0.118,-,0.178
3/31/2024,10:48,0.116,-,0.175
3/31/2024,10:54,0.114,-,0.171
3/31/2024,11:00,0.113,-,0.164
3/31/2024,11:06,0.111,-,0.162
3/31/2024,11:12,0.109,-,0.159
3/31/2024,11:18,0.107,-,0.156
3/31/2024,11:24,0.105,-,0.153
3/31/2024,11:30,0.102,-,0.145
3/31/2024,11:36,0.1,-,0.143
3/31/2024,11:42,0.098,-,0.138
3/31/2024,11:48,0.096,-,0.133
3/31/2024,11:54,0.093,-,0.125
3/31/2024,12:00,0.091,-,0.119
3/31/2024,12:06,0.089,-,0.122
3/31/2024,12:12,0.086,-,0.115
3/31/2024,12:18,0.084,-,0.117
3/31/2024,12:24,0.081,-,0.108
3/31/2024,12:30,0.078,-,0.111
3/31/2024,12:36,0.076,-,0.109
3/31/2024,12:42,0.073,-,0.108
3/31/2024,12:48,0.07,-,0.104
3/31/2024,12:54,0.067,-,0.1
3/31/2024,13:00,0.064,-,0.101
3/31/2024,13:06,0.062,-,0.1
3/31/2024,13:12,0.059,-,0.098
3/31/2024,13:18,0.056,-,0.092
3/31/2024,13:24,0.053,-,0.088
3/31/2024,13:30,0.049,-,0.085
3/31/2024,13:36,0.046,-,0.078
3/31/2024,13:42,0.043,-,0.077
3/31/2024,13:48,0.04,-,0.079
3/31/2024,13:54,0.037,-,0.078
3/31/2024,14:00,0.034,-,0.074
3/31/2024,14:06,0.03,-,0.064
3/31/2024,14:12,0.027,-,0.054
3/31/2024,14:18,0.024,-,0.05
3/31/2024,14:24,0.02,-,0.047
3/31/2024,14:30,0.017,-,0.047
3/31/2024,14:36,0.013,-,0.052
3/31/2024,14:42,0.01,-,0.049
3/31/2024,14:48,0.007,-,0.048
3/31/2024,14:54,0.003,-,0.044
3/31/2024,15:00,0,-,0.037
3/31/2024,15:06,-0.004,-,0.03
3/31/2024,15:12,-0.007,-,0.028
3/31/2024,15:18,-0.011,-,0.027
3/31/2024,15:24,-0.014,-,0.025
3/31/2024,15:30,-0.018,-,0.021
3/31/2024,15:36,-0.021,-,0.014
3/31/2024,15:42,-0.025,-,0.011
3/31/2024,15:48,-0.028,-,0.005
3/31/2024,15:54,-0.032,-,0.008
3/31/2024,16:00,-0.035,-,0.01
3/31/2024,16:06,-0.038,-,0.003
3/31/2024,16:12,-0.042,-,0.001
3/31/2024,16:18,-0.045,-,-0.003
3/31/2024,16:24,-0.048,-,-0.006
3/31/2024,16:30,-0.052,-,-0.009
3/31/2024,16:36,-0.055,-,-0.01
3/31/2024,16:42,-0.058,-,-0.015
3/31/2024,16:48,-0.061,-,-0.015
3/31/2024,16:54,-0.064,-,-0.016
3/31/2024,17:00,-0.067,-,-0.02
3/31/2024,17:06,-0.07,-,-0.019
3/31/2024,17:12,-0.072,-,-0.019
3/31/2024,17:18,-0.075,-,-0.023
3/31/2024,17:24,-0.077,-,-0.025
3/31/2024,17:30,-0.08,-,-0.025
3/31/2024,17:36,-0.082,-,-0.027
3/31/2024,17:42,-0.085,-,-0.027
3/31/2024,17:48,-0.087,-,-0.033
3/31/2024,17:54,-0.089,-,-0.028
3/31/2024,18:00,-0.091,-,-0.025
3/31/2024,18:06,-0.093,-,-0.02
3/31/2024,18:12,-0.094,-,-0.024
3/31/2024,18:18,-0.096,-,-0.023
3/31/2024,18:24,-0.098,-,-0.023
3/31/2024,18:30,-0.099,-,-0.025
3/31/2024,18:36,-0.1,-,-0.027
3/31/2024,18:42,-0.101,-,-0.031
3/31/2024,18:48,-0.102,-,-0.026
3/31/2024,18:54,-0.103,-,-0.028
3/31/2024,19:00,-0.104,-,-0.029
3/31/2024,19:06,-0.105,-,-0.024
3/31/2024,19:12,-0.105,-,-0.026
3/31/2024,19:18,-0.106,-,-0.042
3/31/2024,19:24,-0.106,-,-0.043
3/31/2024,19:30,-0.106,-,-0.041
3/31/2024,19:36,-0.106,-,-0.039
3/31/2024,19:42,-0.106,-,-0.037
3/31/2024,19:48,-0.106,-,-0.034
3/31/2024,19:54,-0.106,-,-0.034
3/31/2024,20:00,-0.105,-,-0.035
3/31/2024,20:06,-0.105,-,-0.041
3/31/2024,20:12,-0.104,-,-0.039
3/31/2024,20:18,-0.104,-,-0.043
3/31/2024,20:24,-0.103,-,-0.045
3/31/2024,20:30,-0.102,-,-0.042
3/31/2024,20:36,-0.101,-,-0.042
3/31/2024,20:42,-0.1,-,-0.035
3/31/2024,20:48,-0.099,-,-0.031
3/31/2024,20:54,-0.098,-,-0.031
3/31/2024,21:00,-0.097,-,-0.031
3/31/2024,21:06,-0.096,-,-0.023
3/31/2024,21:12,-0.094,-,-0.023
3/31/2024,21:18,-0.093,-,-0.024
3/31/2024,21:24,-0.091,-,-0.021
3/31/2024,21:30,-0.09,-,-0.022
3/31/2024,21:36,-0.088,-,-0.017
3/31/2024,21:42,-0.087,-,-0.014
3/31/2024,21:48,-0.085,-,-0.01
3/31/2024,21:54,-0.083,-,-0.01
3/31/2024,22:00,-0.082,-,-0.004
3/31/2024,22:06,-0.08,-,-0.005
3/31/2024,22:12,-0.078,-,-0.008
3/31/2024,22:18,-0.076,-,-0.001
3/31/2024,22:24,-0.074,-,-0.005
3/31/2024,22:30,-0.072,-,-0.004
3/31/2024,22:36,-0.07,-,0.001
3/31/2024,22:42,-0.068,-,0.004
3/31/2024,22:48,-0.066,-,0.005
3/31/2024,22:54,-0.064,-,0.005
3/31/2024,23:00,-0.062,-,0.011
3/31/2024,23:06,-0.06,-,0.017
3/31/2024,23:12,-0.058,-,0.019
3/31/2024,23:18,-0.055,-,0.013
3/31/2024,23:24,-0.053,-,0.013
3/31/2024,23:30,-0.051,-,0.011
3/31/2024,23:36,-0.048,-,0.009
3/31/2024,23:42,-0.046,-,0.01
3/31/2024,23:48,-0.044,-,0.016
3/31/2024,23:54,-0.041,-,0.019
4/1/2024,0:00,-0.039,-,0.024
4/1/2024,0:06,-0.036,-,0.027
4/1/2024,0:12,-0.033,-,0.026
4/1/2024,0:18,-0.031,-,0.03
4/1/2024,0:24,-0.028,-,0.029
4/1/2024,0:30,-0.025,-,0.027
4/1/2024,0:36,-0.023,-,0.031
4/1/2024,0:42,-0.02,-,0.04
4/1/2024,0:48,-0.017,-,0.045
4/1/2024,0:54,-0.014,-,0.049
4/1/2024,1:00,-0.011,-,0.054
4/1/2024,1:06,-0.009,-,0.055
4/1/2024,1:12,-0.006,-,0.053
4/1/2024,1:18,-0.003,-,0.057
4/1/2024,1:24,0,-,0.06
4/1/2024,1:30,0.003,-,0.07
4/1/2024,1:36,0.006,-,0.076
4/1/2024,1:42,0.009,-,0.078
4/1/2024,1:48,0.013,-,0.084
4/1/2024,1:54,0.016,-,0.086
4/1/2024,2:00,0.019,-,0.087
4/1/2024,2:06,0.022,-,0.088
4/1/2024,2:12,0.025,-,0.093
4/1/2024,2:18,0.028,-,0.096
4/1/2024,2:24,0.031,-,0.102
4/1/2024,2:30,0.035,-,0.107
4/1/2024,2:36,0.038,-,0.112
4/1/2024,2:42,0.041,-,0.121
4/1/2024,2:48,0.044,-,0.127
4/1/2024,2:54,0.047,-,0.131
4/1/2024,3:00,0.05,-,0.135
4/1/2024,3:06,0.053,-,0.137
4/1/2024,3:12,0.056,-,0.138
4/1/2024,3:18,0.06,-,0.142
4/1/2024,3:24,0.063,-,0.151
4/1/2024,3:30,0.066,-,0.155
4/1/2024,3:36,0.069,-,0.16
4/1/2024,3:42,0.072,-,0.166
4/1/2024,3:48,0.074,-,0.169
4/1/2024,3:54,0.077,-,0.167
4/1/2024,4:00,0.08,-,0.17
4/1/2024,4:06,0.083,-,0.171
4/1/2024,4:12,0.086,-,0.175
4/1/2024,4:18,0.088,-,0.174
4/1/2024,4:24,0.091,-,0.18
4/1/2024,4:30,0.094,-,0.189
4/1/2024,4:36,0.096,-,0.196
4/1/2024,4:42,0.099,-,0.197
4/1/2024,4:48,0.101,-,0.198
4/1/2024,4:54,0.104,-,0.197
4/1/2024,5:00,0.106,-,0.196
4/1/2024,5:06,0.108,-,0.199
4/1/2024,5:12,0.111,-,0.204
4/1/2024,5:18,0.113,-,0.211
4/1/2024,5:24,0.115,-,0.216
4/1/2024,5:30,0.117,-,0.22
4/1/2024,5:36,0.119,-,0.227
4/1/2024,5:42,0.121,-,0.232
4/1/2024,5:48,0.123,-,0.227
4/1/2024,5:54,0.125,-,0.223
4/1/2024,6:00,0.127,-,0.218
4/1/2024,6:06,0.128,-,0.228
4/1/2024,6:12,0.13,-,0.233
4/1/2024,6:18,0.132,-,0.241
4/1/2024,6:24,0.133,-,0.242
4/1/2024,6:30,0.135,-,0.244
4/1/2024,6:36,0.136,-,0.241
4/1/2024,6:42,0.138,-,0.236
4/1/2024,6:48,0.139,-,0.24
4/1/2024,6:54,0.14,-,0.24
4/1/2024,7:00,0.141,-,0.245
4/1/2024,7:06,0.143,-,0.254
4/1/2024,7:12,0.144,-,0.261
4/1/2024,7:18,0.145,-,0.259
4/1/2024,7:24,0.146,-,0.257
4/1/2024,7:30,0.147,-,0.256
4/1/2024,7:36,0.148,-,0.256
4/1/2024,7:42,0.148,-,0.254
4/1/2024,7:48,0.149,-,0.255
4/1/2024,7:54,0.15,-,0.263
4/1/2024,8:00,0.151,-,0.266
4/1/2024,8:06,0.151,-,0.266
4/1/2024,8:12,0.152,-,0.266
4/1/2024,8:18,0.152,-,0.261
4/1/2024,8:24,0.153,-,0.258
4/1/2024,8:30,0.153,-,0.256
4/1/2024,8:36,0.153,-,0.257
4/1/2024,8:42,0.153,-,0.256
4/1/2024,8:48,0.153,-,0.26
4/1/2024,8:54,0.154,-,0.257
4/1/2024,9:00,0.154,-,0.258
4/1/2024,9:06,0.153,-,0.26
4/1/2024,9:12,0.153,-,0.257
4/1/2024,9:18,0.153,-,0.255
4/1/2024,9:24,0.153,-,0.255
4/1/2024,9:30,0.152,-,0.254
4/1/2024,9:36,0.152,-,0.255
4/1/2024,9:42,0.151,-,0.259
4/1/2024,9:48,0.151,-,0.266
4/1/2024,9:54,0.15,-,0.264
4/1/2024,10:00,0.149,-,0.252
4/1/2024,10:06,0.149,-,0.242
4/1/2024,10:12,0.148,-,0.236
4/1/2024,10:18,0.147,-,0.238
4/1/2024,10:24,0.146,-,0.237
4/1/2024,10:30,0.144,-,0.245
4/1/2024,10:36,0.143,-,0.241
4/1/2024,10:42,0.142,-,0.243
4/1/2024,10:48,0.141,-,0.233
4/1/2024,10:54,0.139,-,0.225
4/1/2024,11:00,0.138,-,0.216
4/1/2024,11:06,0.136,-,0.213
4/1/2024,11:12,0.134,-,0.212
4/1/2024,11:18,0.133,-,0.214
4/1/2024,11:24,0.131,-,0.218
4/1/2024,11:30,0.129,-,0.212
4/1/2024,11:36,0.127,-,0.204
4/1/2024,11:42,0.125,-,0.2
4/1/2024,11:48,0.123,-,0.192
4/1/2024,11:54,0.121,-,0.186
4/1/2024,12:00,0.119,-,0.186
4/1/2024,12:06,0.116,-,0.185
4/1/2024,12:12,0.114,-,0.181
4/1/2024,12:18,0.112,-,0.179
4/1/2024,12:24,0.109,-,0.176
4/1/2024,12:30,0.107,-,0.172
4/1/2024,12:36,0.104,-,0.163
4/1/2024,12:42,0.102,-,0.161
4/1/2024,12:48,0.099,-,0.156
4/1/2024,12:54,0.096,-,0.153
4/1/2024,13:00,0.094,-,0.153
4/1/2024,13:06,0.091,-,0.155
4/1/2024,13:12,0.088,-,0.151
4/1/2024,13:18,0.085,-,0.148
4/1/2024,13:24,0.082,-,0.145
4/1/2024,13:30,0.079,-,0.141
4/1/2024,13:36,0.076,-,0.136
4/1/2024,13:42,0.073,-,0.126
4/1/2024,13:48,0.07,-,0.123
4/1/2024,13:54,0.067,-,0.117
4/1/2024,14:00,0.064,-,0.12
4/1/2024,14:06,0.06,-,0.119
4/1/2024,14:12,0.057,-,0.12
4/1/2024,14:18,0.054,-,0.115
4/1/2024,14:24,0.05,-,0.113
4/1/2024,14:30,0.047,-,0.104
4/1/2024,14:36,0.044,-,0.099
4/1/2024,14:42,0.04,-,0.094
4/1/2024,14:48,0.037,-,0.092
4/1/2024,14:54,0.033,-,0.089
4/1/2024,15:00,0.03,-,0.091
4/1/2024,15:06,0.026,-,0.091
4/1/2024,15:12,0.023,-,0.08
4/1/2024,15:18,0.019,-,0.071
4/1/2024,15:24,0.015,-,0.064
4/1/2024,15:30,0.012,-,0.063
4/1/2024,15:36,0.008,-,0.063
4/1/2024,15:42,0.005,-,0.062
4/1/2024,15:48,0.001,-,0.067
4/1/2024,15:54,-0.002,-,0.068
4/1/2024,16:00,-0.006,-,0.064
4/1/2024,16:06,-0.01,-,0.059
4/1/2024,16:12,-0.013,-,0.053
4/1/2024,16:18,-0.017,-,0.048
4/1/2024,16:24,-0.02,-,0.038
4/1/2024,16:30,-0.024,-,0.043
4/1/2024,16:36,-0.027,-,0.046
4/1/2024,16:42,-0.031,-,0.054
4/1/2024,16:48,-0.034,-,0.059
4/1/2024,16:54,-0.037,-,0.053
4/1/2024,17:00,-0.041,-,0.047
4/1/2024,17:06,-0.044,-,0.034
4/1/2024,17:12,-0.047,-,0.027
4/1/2024,17:18,-0.05,-,0.027
4/1/2024,17:24,-0.053,-,0.031
4/1/2024,17:30,-0.056,-,0.031
4/1/2024,17:36,-0.059,-,0.034
4/1/2024,17:42,-0.062,-,0.036
4/1/2024,17:48,-0.065,-,0.029
4/1/2024,17:54,-0.067,-,0.032
4/1/2024,18:00,-0.07,-,0.019
4/1/2024,18:06,-0.072,-,0.012
4/1/2024,18:12,-0.075,-,0.009
4/1/2024,18:18,-0.077,-,0.011
4/1/2024,18:24,-0.079,-,0.018
4/1/2024,18:30,-0.081,-,0.025
4/1/2024,18:36,-0.083,-,0.028
4/1/2024,18:42,-0.085,-,0.026
4/1/2024,18:48,-0.087,-,0.021
4/1/2024,18:54,-0.088,-,0.013
4/1/2024,19:00,-0.09,-,0.013
4/1/2024,19:06,-0.091,-,0.015
4/1/2024,19:12,-0.092,-,0.018
4/1/2024,19:18,-0.094,-,0.025
4/1/2024,19:24,-0.095,-,0.022
4/1/2024,19:30,-0.096,-,0.011
4/1/2024,19:36,-0.096,-,0.011
4/1/2024,19:42,-0.097,-,0.008
4/1/2024,19:48,-0.098,-,0.004
4/1/2024,19:54,-0.098,-,0.008
4/1/2024,20:00,-0.099,-,0.014
4/1/2024,20:06,-0.099,-,0.014
4/1/2024,20:12,-0.099,-,0.02
4/1/2024,20:18,-0.099,-,0.02
4/1/2024,20:24,-0.099,-,0.013
4/1/2024,20:30,-0.099,-,0.001
4/1/2024,20:36,-0.099,-,0
4/1/2024,20:42,-0.098,-,0
4/1/2024,20:48,-0.098,-,0.012
4/1/2024,20:54,-0.098,-,0.019
4/1/2024,21:00,-0.097,-,0.02
4/1/2024,21:06,-0.096,-,0.02
4/1/2024,21:12,-0.096,-,0.013
4/1/2024,21:18,-0.095,-,0.013
4/1/2024,21:24,-0.094,-,0.004
4/1/2024,21:30,-0.093,-,0.004
4/1/2024,21:36,-0.092,-,0.005
4/1/2024,21:42,-0.091,-,0.012
4/1/2024,21:48,-0.09,-,0.017
4/1/2024,21:54,-0.089,-,0.022
4/1/2024,22:00,-0.088,-,0.019
4/1/2024,22:06,-0.086,-,0.016
4/1/2024,22:12,-0.085,-,0.011
4/1/2024,22:18,-0.084,-,0.01
4/1/2024,22:24,-0.082,-,0.014
4/1/2024,22:30,-0.081,-,0.019
4/1/2024,22:36,-0.079,-,0.023
4/1/2024,22:42,-0.078,-,0.032
4/1/2024,22:48,-0.076,-,0.031
4/1/2024,22:54,-0.075,-,0.022
4/1/2024,23:00,-0.073,-,0.022
4/1/2024,23:06,-0.072,-,0.016
4/1/2024,23:12,-0.07,-,0.022
4/1/2024,23:18,-0.068,-,0.026
4/1/2024,23:24,-0.066,-,0.029
4/1/2024,23:30,-0.065,-,0.029
4/1/2024,23:36,-0.063,-,0.033
4/1/2024,23:42,-0.061,-,0.031
4/1/2024,23:48,-0.059,-,0.027
4/1/2024,23:54,-0.057,-,0.026
4/2/2024,0:00,-0.055,-,0.02
4/2/2024,0:06,-0.053,-,0.025
4/2/2024,0:12,-0.051,-,0.034
4/2/2024,0:18,-0.049,-,0.037
4/2/2024,0:24,-0.047,-,0.043
4/2/2024,0:30,-0.045,-,0.043
4/2/2024,0:36,-0.043,-,0.04
4/2/2024,0:42,-0.041,-,0.036
4/2/2024,0:48,-0.038,-,0.037
4/2/2024,0:54,-0.036,-,0.041
4/2/2024,1:00,-0.034,-,0.043
4/2/2024,1:06,-0.031,-,0.051
4/2/2024,1:12,-0.029,-,0.053
4/2/2024,1:18,-0.027,-,0.056
4/2/2024,1:24,-0.024,-,0.051
4/2/2024,1:30,-0.021,-,0.049
4/2/2024,1:36,-0.019,-,0.055
4/2/2024,1:42,-0.016,-,0.059
4/2/2024,1:48,-0.014,-,0.065
4/2/2024,1:54,-0.011,-,0.073
4/2/2024,2:00,-0.008,-,0.083
4/2/2024,2:06,-0.005,-,0.087
4/2/2024,2:12,-0.003,-,0.088
4/2/2024,2:18,0,-,0.084
4/2/2024,2:24,0.003,-,0.084
4/2/2024,2:30,0.006,-,0.094
4/2/2024,2:36,0.009,-,0.097
4/2/2024,2:42,0.012,-,0.103
4/2/2024,2:48,0.015,-,0.109
4/2/2024,2:54,0.018,-,0.116
4/2/2024,3:00,0.021,-,0.12
4/2/2024,3:06,0.024,-,0.119
4/2/2024,3:12,0.027,-,0.118
4/2/2024,3:18,0.03,-,0.12
4/2/2024,3:24,0.033,-,0.119
4/2/2024,3:30,0.037,-,0.125
4/2/2024,3:36,0.04,-,0.137
4/2/2024,3:42,0.043,-,0.146
4/2/2024,3:48,0.046,-,0.151
4/2/2024,3:54,0.049,-,0.16
4/2/2024,4:00,0.052,-,0.162
4/2/2024,4:06,0.055,-,0.158
4/2/2024,4:12,0.058,-,0.159
4/2/2024,4:18,0.062,-,0.161
4/2/2024,4:24,0.065,-,0.166
4/2/2024,4:30,0.068,-,0.173
4/2/2024,4:36,0.071,-,0.182
4/2/2024,4:42,0.074,-,0.188
4/2/2024,4:48,0.077,-,0.191
4/2/2024,4:54,0.08,-,0.193
4/2/2024,5:00,0.083,-,0.192
4/2/2024,5:06,0.086,-,0.186
4/2/2024,5:12,0.089,-,0.187
4/2/2024,5:18,0.092,-,0.194
4/2/2024,5:24,0.094,-,0.209
4/2/2024,5:30,0.097,-,0.214
4/2/2024,5:36,0.1,-,0.222
4/2/2024,5:42,0.103,-,0.217
4/2/2024,5:48,0.105,-,0.22
4/2/2024,5:54,0.108,-,0.218
4/2/2024,6:00,0.111,-,0.208
4/2/2024,6:06,0.113,-,0.208
4/2/2024,6:12,0.116,-,0.218
4/2/2024,6:18,0.118,-,0.234
4/2/2024,6:24,0.121,-,0.243
4/2/2024,6:30,0.123,-,0.252
4/2/2024,6:36,0.125,-,0.249
4/2/2024,6:42,0.128,-,0.24
4/2/2024,6:48,0.13,-,0.233
4/2/2024,6:54,0.132,-,0.232
4/2/2024,7:00,0.134,-,0.238
4/2/2024,7:06,0.136,-,0.245
4/2/2024,7:12,0.138,-,0.259
4/2/2024,7:18,0.14,-,0.267
4/2/2024,7:24,0.142,-,0.274
4/2/2024,7:30,0.144,-,0.278
4/2/2024,7:36,0.146,-,0.274
4/2/2024,7:42,0.147,-,0.268
4/2/2024,7:48,0.149,-,0.265
4/2/2024,7:54,0.151,-,0.268
4/2/2024,8:00,0.152,-,0.272
4/2/2024,8:06,0.154,-,0.288
4/2/2024,8:12,0.155,-,0.292
4/2/2024,8:18,0.156,-,0.294
4/2/2024,8:24,0.158,-,0.289
4/2/2024,8:30,0.159,-,0.286
4/2/2024,8:36,0.16,-,0.279
4/2/2024,8:42,0.161,-,0.278
4/2/2024,8:48,0.162,-,0.286
4/2/2024,8:54,0.163,-,0.292
4/2/2024,9:00,0.163,-,0.301
4/2/2024,9:06,0.164,-,0.297
4/2/2024,9:12,0.165,-,0.294
4/2/2024,9:18,0.165,-,0.282
4/2/2024,9:24,0.166,-,0.278
4/2/2024,9:30,0.166,-,0.278
4/2/2024,9:36,0.166,-,0.281
4/2/2024,9:42,0.166,-,0.281
4/2/2024,9:48,0.167,-,0.284
4/2/2024,9:54,0.167,-,0.283
4/2/2024,10:00,0.167,-,0.28
4/2/2024,10:06,0.166,-,0.277
4/2/2024,10:12,0.166,-,0.272
4/2/2024,10:18,0.166,-,0.269
4/2/2024,10:24,0.165,-,0.267
4/2/2024,10:30,0.165,-,0.261
4/2/2024,10:36,0.164,-,0.262
4/2/2024,10:42,0.163,-,0.262
4/2/2024,10:48,0.163,-,0.258
4/2/2024,10:54,0.162,-,0.25
4/2/2024,11:00,0.161,-,0.252
4/2/2024,11:06,0.16,-,0.254
4/2/2024,11:12,0.158,-,0.252
4/2/2024,11:18,0.157,-,0.247
4/2/2024,11:24,0.156,-,0.244
4/2/2024,11:30,0.154,-,0.239
4/2/2024,11:36,0.153,-,0.231
4/2/2024,11:42,0.151,-,0.229
4/2/2024,11:48,0.15,-,0.234
4/2/2024,11:54,0.148,-,0.23
4/2/2024,12:00,0.146,-,0.224
4/2/2024,12:06,0.144,-,0.224
4/2/2024,12:12,0.142,-,0.22
4/2/2024,12:18,0.14,-,0.212
4/2/2024,12:24,0.138,-,0.208
4/2/2024,12:30,0.136,-,0.208
4/2/2024,12:36,0.134,-,0.208
4/2/2024,12:42,0.131,-,0.205
4/2/2024,12:48,0.129,-,0.199
4/2/2024,12:54,0.127,-,0.191
4/2/2024,13:00,0.124,-,0.186
4/2/2024,13:06,0.121,-,0.177
4/2/2024,13:12,0.119,-,0.175
4/2/2024,13:18,0.116,-,0.169
4/2/2024,13:24,0.113,-,0.172
4/2/2024,13:30,0.111,-,0.172
4/2/2024,13:36,0.108,-,0.169
4/2/2024,13:42,0.105,-,0.159
4/2/2024,13:48,0.102,-,0.151
4/2/2024,13:54,0.099,-,0.147
4/2/2024,14:00,0.096,-,0.145
4/2/2024,14:06,0.093,-,0.143
4/2/2024,14:12,0.09,-,0.147
4/2/2024,14:18,0.087,-,0.137
4/2/2024,14:24,0.084,-,0.138
4/2/2024,14:30,0.081,-,0.133
4/2/2024,14:36,0.077,-,0.13
4/2/2024,14:42,0.074,-,0.131
4/2/2024,14:48,0.071,-,0.131
4/2/2024,14:54,0.067,-,0.13
4/2/2024,15:00,0.064,-,0.125
4/2/2024,15:06,0.061,-,0.125
4/2/2024,15:12,0.057,-,0.114
4/2/2024,15:18,0.054,-,0.117
4/2/2024,15:24,0.05,-,0.113
4/2/2024,15:30,0.047,-,0.108
4/2/2024,15:36,0.044,-,0.103
4/2/2024,15:42,0.04,-,0.103
4/2/2024,15:48,0.037,-,0.104
4/2/2024,15:54,0.033,-,0.104
4/2/2024,16:00,0.03,-,0.1
4/2/2024,16:06,0.026,-,0.097
4/2/2024,16:12,0.023,-,0.096
4/2/2024,16:18,0.019,-,0.087
4/2/2024,16:24,0.016,-,0.089
4/2/2024,16:30,0.012,-,0.084
4/2/2024,16:36,0.009,-,0.079
4/2/2024,16:42,0.005,-,0.078
4/2/2024,16:48,0.002,-,0.079
4/2/2024,16:54,-0.002,-,0.079
4/2/2024,17:00,-0.005,-,0.076
4/2/2024,17:06,-0.008,-,0.074
4/2/2024,17:12,-0.012,-,0.069
4/2/2024,17:18,-0.015,-,0.061
4/2/2024,17:24,-0.018,-,0.056
4/2/2024,17:30,-0.021,-,0.055
4/2/2024,17:36,-0.025,-,0.055
4/2/2024,17:42,-0.028,-,0.056
4/2/2024,17:48,-0.031,-,0.051
4/2/2024,17:54,-0.034,-,0.044
4/2/2024,18:00,-0.037,-,0.044
4/2/2024,18:06,-0.039,-,0.044
4/2/2024,18:12,-0.042,-,0.045
4/2/2024,18:18,-0.045,-,0.047
4/2/2024,18:24,-0.048,-,0.05
4/2/2024,18:30,-0.05,-,0.044
4/2/2024,18:36,-0.053,-,0.037
4/2/2024,18:42,-0.055,-,0.033
4/2/2024,18:48,-0.057,-,0.032
4/2/2024,18:54,-0.059,-,0.031
4/2/2024,19:00,-0.061,-,0.035
4/2/2024,19:06,-0.063,-,0.039
4/2/2024,19:12,-0.065,-,0.034
4/2/2024,19:18,-0.067,-,0.028
4/2/2024,19:24,-0.069,-,0.025
4/2/2024,19:30,-0.07,-,0.024
4/2/2024,19:36,-0.072,-,0.03
4/2/2024,19:42,-0.073,-,0.036
4/2/2024,19:48,-0.074,-,0.037
4/2/2024,19:54,-0.076,-,0.033
4/2/2024,20:00,-0.077,-,0.033
4/2/2024,20:06,-0.078,-,0.027
4/2/2024,20:12,-0.078,-,0.024
4/2/2024,20:18,-0.079,-,0.028
4/2/2024,20:24,-0.08,-,0.032
4/2/2024,20:30,-0.08,-,0.032
4/2/2024,20:36,-0.081,-,0.032
4/2/2024,20:42,-0.081,-,0.028
4/2/2024,20:48,-0.082,-,0.025
4/2/2024,20:54,-0.082,-,0.023
4/2/2024,21:00,-0.082,-,0.025
4/2/2024,21:06,-0.082,-,0.027
