Date,Time (GMT),Predicted (m),Preliminary (m),Verified (m)
8/28/2023,16:54,0.035,-,0.164
8/28/2023,17:00,0.037,-,0.158
8/28/2023,17:06,0.04,-,0.158
8/28/2023,17:12,0.042,-,0.163
8/28/2023,17:18,0.045,-,0.162
8/28/2023,17:24,0.048,-,0.162
8/28/2023,17:30,0.051,-,0.166
8/28/2023,17:36,0.054,-,0.172
8/28/2023,17:42,0.058,-,0.174
8/28/2023,17:48,0.061,-,0.178
8/28/2023,17:54,0.064,-,0.18
8/28/2023,18:00,0.068,-,0.181
8/28/2023,18:06,0.072,-,0.183
8/28/2023,18:12,0.075,-,0.19
8/28/2023,18:18,0.079,-,0.194
8/28/2023,18:24,0.083,-,0.195
8/28/2023,18:30,0.087,-,0.193
8/28/2023,18:36,0.091,-,0.198
8/28/2023,18:42,0.096,-,0.201
8/28/2023,18:48,0.1,-,0.206
8/28/2023,18:54,0.104,-,0.216
8/28/2023,19:00,0.109,-,0.217
8/28/2023,19:06,0.113,-,0.219
8/28/2023,19:12,0.118,-,0.218
8/28/2023,19:18,0.122,-,0.219
8/28/2023,19:24,0.127,-,0.226
8/28/2023,19:30,0.131,-,0.234
8/28/2023,19:36,0.136,-,0.243
8/28/2023,19:42,0.141,-,0.249
8/28/2023,19:48,0.146,-,0.253
8/28/2023,19:54,0.151,-,0.258
8/28/2023,20:00,0.155,-,0.256
8/28/2023,20:06,0.16,-,0.262
8/28/2023,20:12,0.165,-,0.268
8/28/2023,20:18,0.17,-,0.272
8/28/2023,20:24,0.175,-,0.277
8/28/2023,20:30,0.179,-,0.287
8/28/2023,20:36,0.184,-,0.293
8/28/2023,20:42,0.189,-,0.3
8/28/2023,20:48,0.194,-,0.303
8/28/2023,20:54,0.198,-,0.306
8/28/2023,21:00,0.203,-,0.314
8/28/2023,21:06,0.208,-,0.319
8/28/2023,21:12,0.212,-,0.326
8/28/2023,21:18,0.217,-,0.324
8/28/2023,21:24,0.221,-,0.33
8/28/2023,21:30,0.226,-,0.338
8/28/2023,21:36,0.23,-,0.346
8/28/2023,21:42,0.234,-,0.348
8/28/2023,21:48,0.238,-,0.353
8/28/2023,21:54,0.242,-,0.353
8/28/2023,22:00,0.246,-,0.352
8/28/2023,22:06,0.25,-,0.362
8/28/2023,22:12,0.254,-,0.367
8/28/2023,22:18,0.257,-,0.375
8/28/2023,22:24,0.261,-,0.38
8/28/2023,22:30,0.264,-,0.385
8/28/2023,22:36,0.268,-,0.386
8/28/2023,22:42,0.271,-,0.388
8/28/2023,22:48,0.274,-,0.389
8/28/2023,22:54,0.277,-,0.397
8/28/2023,23:00,0.28,-,0.408
8/28/2023,23:06,0.283,-,0.411
8/28/2023,23:12,0.285,-,0.412
8/28/2023,23:18,0.288,-,0.41
8/28/2023,23:24,0.29,-,0.414
8/28/2023,23:30,0.293,-,0.416
8/28/2023,23:36,0.295,-,0.42
8/28/2023,23:42,0.297,-,0.421
8/28/2023,23:48,0.299,-,0.43
8/28/2023,23:54,0.3,-,0.435
8/29/2023,0:00,0.302,-,0.436
8/29/2023,0:06,0.303,-,0.435
8/29/2023,0:12,0.305,-,0.431
8/29/2023,0:18,0.306,-,0.436
8/29/2023,0:24,0.307,-,0.436
8/29/2023,0:30,0.308,-,0.438
8/29/2023,0:36,0.309,-,0.441
8/29/2023,0:42,0.31,-,0.44
8/29/2023,0:48,0.31,-,0.438
8/29/2023,0:54,0.311,-,0.437
8/29/2023,1:00,0.311,-,0.44
8/29/2023,1:06,0.311,-,0.444
8/29/2023,1:12,0.311,-,0.446
8/29/2023,1:18,0.311,-,0.447
8/29/2023,1:24,0.311,-,0.441
8/29/2023,1:30,0.311,-,0.438
8/29/2023,1:36,0.311,-,0.435
8/29/2023,1:42,0.31,-,0.434
8/29/2023,1:48,0.309,-,0.435
8/29/2023,1:54,0.309,-,0.433
8/29/2023,2:00,0.308,-,0.433
8/29/2023,2:06,0.307,-,0.43
8/29/2023,2:12,0.306,-,0.427
8/29/2023,2:18,0.305,-,0.418
8/29/2023,2:24,0.304,-,0.416
8/29/2023,2:30,0.302,-,0.415
8/29/2023,2:36,0.301,-,0.419
8/29/2023,2:42,0.299,-,0.418
8/29/2023,2:48,0.298,-,0.413
8/29/2023,2:54,0.296,-,0.403
8/29/2023,3:00,0.294,-,0.4
8/29/2023,3:06,0.292,-,0.396
8/29/2023,3:12,0.29,-,0.395
8/29/2023,3:18,0.288,-,0.396
8/29/2023,3:24,0.286,-,0.392
8/29/2023,3:30,0.284,-,0.392
8/29/2023,3:36,0.281,-,0.39
8/29/2023,3:42,0.279,-,0.385
8/29/2023,3:48,0.276,-,0.374
8/29/2023,3:54,0.274,-,0.378
8/29/2023,4:00,0.271,-,0.375
8/29/2023,4:06,0.269,-,0.372
8/29/2023,4:12,0.266,-,0.369
8/29/2023,4:18,0.263,-,0.367
8/29/2023,4:24,0.26,-,0.364
8/29/2023,4:30,0.257,-,0.361
8/29/2023,4:36,0.255,-,0.352
8/29/2023,4:42,0.252,-,0.348
8/29/2023,4:48,0.249,-,0.341
8/29/2023,4:54,0.246,-,0.343
8/29/2023,5:00,0.243,-,0.343
8/29/2023,5:06,0.239,-,0.341
8/29/2023,5:12,0.236,-,0.339
8/29/2023,5:18,0.233,-,0.333
8/29/2023,5:24,0.23,-,0.331
8/29/2023,5:30,0.227,-,0.32
8/29/2023,5:36,0.224,-,0.32
8/29/2023,5:42,0.22,-,0.318
8/29/2023,5:48,0.217,-,0.317
8/29/2023,5:54,0.214,-,0.317
8/29/2023,6:00,0.211,-,0.316
8/29/2023,6:06,0.208,-,0.311
8/29/2023,6:12,0.204,-,0.302
8/29/2023,6:18,0.201,-,0.292
8/29/2023,6:24,0.198,-,0.284
8/29/2023,6:30,0.195,-,0.284
8/29/2023,6:36,0.191,-,0.285
8/29/2023,6:42,0.188,-,0.286
8/29/2023,6:48,0.185,-,0.283
8/29/2023,6:54,0.182,-,0.28
8/29/2023,7:00,0.178,-,0.274
8/29/2023,7:06,0.175,-,0.271
8/29/2023,7:12,0.172,-,0.259
8/29/2023,7:18,0.169,-,0.256
8/29/2023,7:24,0.166,-,0.258
8/29/2023,7:30,0.162,-,0.255
8/29/2023,7:36,0.159,-,0.252
8/29/2023,7:42,0.156,-,0.245
8/29/2023,7:48,0.153,-,0.242
8/29/2023,7:54,0.15,-,0.24
8/29/2023,8:00,0.147,-,0.242
8/29/2023,8:06,0.144,-,0.24
8/29/2023,8:12,0.141,-,0.236
8/29/2023,8:18,0.138,-,0.228
8/29/2023,8:24,0.135,-,0.216
8/29/2023,8:30,0.132,-,0.21
8/29/2023,8:36,0.129,-,0.206
8/29/2023,8:42,0.126,-,0.208
8/29/2023,8:48,0.123,-,0.21
8/29/2023,8:54,0.12,-,0.207
8/29/2023,9:00,0.117,-,0.209
8/29/2023,9:06,0.114,-,0.203
8/29/2023,9:12,0.112,-,0.193
8/29/2023,9:18,0.109,-,0.183
8/29/2023,9:24,0.106,-,0.183
8/29/2023,9:30,0.103,-,0.176
8/29/2023,9:36,0.101,-,0.18
8/29/2023,9:42,0.098,-,0.184
8/29/2023,9:48,0.095,-,0.184
8/29/2023,9:54,0.093,-,0.178
8/29/2023,10:00,0.09,-,0.17
8/29/2023,10:06,0.088,-,0.166
8/29/2023,10:12,0.085,-,0.159
8/29/2023,10:18,0.082,-,0.153
8/29/2023,10:24,0.08,-,0.158
8/29/2023,10:30,0.078,-,0.154
8/29/2023,10:36,0.075,-,0.157
8/29/2023,10:42,0.073,-,0.159
8/29/2023,10:48,0.071,-,0.162
8/29/2023,10:54,0.068,-,0.153
8/29/2023,11:00,0.066,-,0.151
8/29/2023,11:06,0.064,-,0.149
8/29/2023,11:12,0.062,-,0.145
8/29/2023,11:18,0.06,-,0.143
8/29/2023,11:24,0.058,-,0.141
8/29/2023,11:30,0.055,-,0.154
8/29/2023,11:36,0.054,-,0.157
8/29/2023,11:42,0.052,-,0.154
8/29/2023,11:48,0.05,-,0.147
8/29/2023,11:54,0.048,-,0.137
8/29/2023,12:00,0.046,-,0.128
8/29/2023,12:06,0.044,-,0.125
8/29/2023,12:12,0.043,-,0.128
8/29/2023,12:18,0.041,-,0.133
8/29/2023,12:24,0.04,-,0.14
8/29/2023,12:30,0.038,-,0.137
8/29/2023,12:36,0.037,-,0.135
8/29/2023,12:42,0.035,-,0.136
8/29/2023,12:48,0.034,-,0.125
8/29/2023,12:54,0.033,-,0.124
8/29/2023,13:00,0.031,-,0.118
8/29/2023,13:06,0.03,-,0.125
8/29/2023,13:12,0.029,-,0.123
8/29/2023,13:18,0.028,-,0.125
8/29/2023,13:24,0.027,-,0.122
8/29/2023,13:30,0.026,-,0.118
8/29/2023,13:36,0.025,-,0.114
8/29/2023,13:42,0.024,-,0.116
8/29/2023,13:48,0.024,-,0.115
8/29/2023,13:54,0.023,-,0.113
8/29/2023,14:00,0.022,-,0.115
8/29/2023,14:06,0.022,-,0.114
8/29/2023,14:12,0.021,-,0.112
8/29/2023,14:18,0.021,-,0.112
8/29/2023,14:24,0.02,-,0.107
8/29/2023,14:30,0.02,-,0.106
8/29/2023,14:36,0.02,-,0.11
8/29/2023,14:42,0.019,-,0.107
8/29/2023,14:48,0.019,-,0.106
8/29/2023,14:54,0.019,-,0.103
8/29/2023,15:00,0.019,-,0.105
8/29/2023,15:06,0.019,-,0.107
8/29/2023,15:12,0.019,-,0.108
8/29/2023,15:18,0.019,-,0.102
8/29/2023,15:24,0.019,-,0.101
8/29/2023,15:30,0.02,-,0.1
8/29/2023,15:36,0.02,-,0.102
8/29/2023,15:42,0.021,-,0.109
8/29/2023,15:48,0.021,-,0.111
8/29/2023,15:54,0.022,-,0.111
8/29/2023,16:00,0.022,-,0.114
8/29/2023,16:06,0.023,-,0.118
8/29/2023,16:12,0.024,-,0.119
8/29/2023,16:18,0.025,-,0.113
8/29/2023,16:24,0.026,-,0.116
8/29/2023,16:30,0.027,-,0.125
8/29/2023,16:36,0.028,-,0.127
8/29/2023,16:42,0.029,-,0.118
8/29/2023,16:48,0.031,-,0.115
8/29/2023,16:54,0.032,-,0.12
8/29/2023,17:00,0.034,-,0.124
8/29/2023,17:06,0.036,-,0.125
8/29/2023,17:12,0.037,-,0.125
8/29/2023,17:18,0.039,-,0.131
8/29/2023,17:24,0.041,-,0.128
8/29/2023,17:30,0.043,-,0.137
8/29/2023,17:36,0.045,-,0.145
8/29/2023,17:42,0.048,-,0.147
8/29/2023,17:48,0.05,-,0.144
8/29/2023,17:54,0.053,-,0.143
8/29/2023,18:00,0.055,-,0.145
8/29/2023,18:06,0.058,-,0.146
8/29/2023,18:12,0.061,-,0.152
8/29/2023,18:18,0.064,-,0.158
8/29/2023,18:24,0.067,-,0.162
8/29/2023,18:30,0.07,-,0.165
8/29/2023,18:36,0.074,-,0.168
8/29/2023,18:42,0.077,-,0.162
8/29/2023,18:48,0.081,-,0.156
8/29/2023,18:54,0.084,-,0.158
8/29/2023,19:00,0.088,-,0.166
8/29/2023,19:06,0.092,-,0.179
8/29/2023,19:12,0.096,-,0.184
8/29/2023,19:18,0.1,-,0.187
8/29/2023,19:24,0.104,-,0.188
8/29/2023,19:30,0.108,-,0.189
8/29/2023,19:36,0.112,-,0.18
8/29/2023,19:42,0.116,-,0.183
8/29/2023,19:48,0.121,-,0.198
8/29/2023,19:54,0.125,-,0.207
8/29/2023,20:00,0.13,-,0.207
8/29/2023,20:06,0.134,-,0.211
8/29/2023,20:12,0.139,-,0.214
8/29/2023,20:18,0.143,-,0.212
8/29/2023,20:24,0.148,-,0.217
8/29/2023,20:30,0.153,-,0.212
8/29/2023,20:36,0.157,-,0.215
8/29/2023,20:42,0.162,-,0.227
8/29/2023,20:48,0.167,-,0.241
8/29/2023,20:54,0.172,-,0.243
8/29/2023,21:00,0.176,-,0.247
8/29/2023,21:06,0.181,-,0.248
8/29/2023,21:12,0.186,-,0.252
8/29/2023,21:18,0.19,-,0.254
8/29/2023,21:24,0.195,-,0.263
8/29/2023,21:30,0.199,-,0.263
8/29/2023,21:36,0.204,-,0.268
8/29/2023,21:42,0.208,-,0.276
8/29/2023,21:48,0.213,-,0.284
8/29/2023,21:54,0.217,-,0.282
8/29/2023,22:00,0.221,-,0.283
8/29/2023,22:06,0.225,-,0.29
8/29/2023,22:12,0.23,-,0.291
8/29/2023,22:18,0.234,-,0.302
8/29/2023,22:24,0.238,-,0.307
8/29/2023,22:30,0.241,-,0.321
8/29/2023,22:36,0.245,-,0.328
8/29/2023,22:42,0.249,-,0.326
8/29/2023,22:48,0.252,-,0.328
8/29/2023,22:54,0.256,-,0.32
8/29/2023,23:00,0.259,-,0.328
8/29/2023,23:06,0.262,-,0.334
8/29/2023,23:12,0.265,-,0.34
8/29/2023,23:18,0.268,-,0.352
8/29/2023,23:24,0.271,-,0.349
8/29/2023,23:30,0.274,-,0.35
8/29/2023,23:36,0.277,-,0.352
8/29/2023,23:42,0.279,-,0.356
8/29/2023,23:48,0.282,-,0.358
8/29/2023,23:54,0.284,-,0.361
8/30/2023,0:00,0.286,-,0.365
8/30/2023,0:06,0.288,-,0.364
8/30/2023,0:12,0.29,-,0.366
8/30/2023,0:18,0.292,-,0.365
8/30/2023,0:24,0.293,-,0.371
8/30/2023,0:30,0.295,-,0.374
8/30/2023,0:36,0.296,-,0.378
8/30/2023,0:42,0.298,-,0.384
8/30/2023,0:48,0.299,-,0.389
8/30/2023,0:54,0.3,-,0.39
8/30/2023,1:00,0.301,-,0.388
8/30/2023,1:06,0.302,-,0.387
8/30/2023,1:12,0.302,-,0.388
8/30/2023,1:18,0.303,-,0.39
8/30/2023,1:24,0.303,-,0.394
8/30/2023,1:30,0.304,-,0.396
8/30/2023,1:36,0.304,-,0.397
8/30/2023,1:42,0.304,-,0.394
8/30/2023,1:48,0.304,-,0.394
8/30/2023,1:54,0.304,-,0.402
8/30/2023,2:00,0.304,-,0.406
8/30/2023,2:06,0.304,-,0.411
8/30/2023,2:12,0.303,-,0.413
8/30/2023,2:18,0.303,-,0.412
8/30/2023,2:24,0.302,-,0.404
8/30/2023,2:30,0.301,-,0.4
8/30/2023,2:36,0.301,-,0.397
8/30/2023,2:42,0.3,-,0.392
8/30/2023,2:48,0.299,-,0.387
8/30/2023,2:54,0.298,-,0.394
8/30/2023,3:00,0.296,-,0.398
8/30/2023,3:06,0.295,-,0.406
8/30/2023,3:12,0.294,-,0.403
8/30/2023,3:18,0.292,-,0.404
8/30/2023,3:24,0.291,-,0.399
8/30/2023,3:30,0.289,-,0.392
8/30/2023,3:36,0.288,-,0.388
8/30/2023,3:42,0.286,-,0.387
8/30/2023,3:48,0.284,-,0.397
8/30/2023,3:54,0.282,-,0.398
8/30/2023,4:00,0.28,-,0.395
8/30/2023,4:06,0.278,-,0.397
8/30/2023,4:12,0.276,-,0.396
8/30/2023,4:18,0.274,-,0.385
8/30/2023,4:24,0.272,-,0.371
8/30/2023,4:30,0.269,-,0.367
8/30/2023,4:36,0.267,-,0.37
8/30/2023,4:42,0.265,-,0.374
8/30/2023,4:48,0.262,-,0.372
8/30/2023,4:54,0.26,-,0.372
8/30/2023,5:00,0.257,-,0.374
8/30/2023,5:06,0.255,-,0.368
8/30/2023,5:12,0.252,-,0.363
8/30/2023,5:18,0.25,-,0.356
8/30/2023,5:24,0.247,-,0.357
8/30/2023,5:30,0.244,-,0.363
8/30/2023,5:36,0.242,-,0.36
8/30/2023,5:42,0.239,-,0.358
8/30/2023,5:48,0.236,-,0.357
8/30/2023,5:54,0.234,-,0.353
8/30/2023,6:00,0.231,-,0.346
8/30/2023,6:06,0.228,-,0.341
8/30/2023,6:12,0.226,-,0.341
8/30/2023,6:18,0.223,-,0.342
8/30/2023,6:24,0.22,-,0.336
8/30/2023,6:30,0.217,-,0.341
8/30/2023,6:36,0.215,-,0.333
8/30/2023,6:42,0.212,-,0.321
8/30/2023,6:48,0.209,-,0.319
8/30/2023,6:54,0.207,-,0.325
8/30/2023,7:00,0.204,-,0.323
8/30/2023,7:06,0.201,-,0.315
8/30/2023,7:12,0.199,-,0.311
8/30/2023,7:18,0.196,-,0.307
8/30/2023,7:24,0.194,-,0.305
8/30/2023,7:30,0.191,-,0.299
8/30/2023,7:36,0.189,-,0.294
8/30/2023,7:42,0.186,-,0.294
8/30/2023,7:48,0.183,-,0.295
8/30/2023,7:54,0.181,-,0.298
8/30/2023,8:00,0.179,-,0.294
8/30/2023,8:06,0.176,-,0.283
8/30/2023,8:12,0.174,-,0.276
8/30/2023,8:18,0.171,-,0.271
8/30/2023,8:24,0.169,-,0.267
8/30/2023,8:30,0.166,-,0.267
8/30/2023,8:36,0.164,-,0.264
8/30/2023,8:42,0.162,-,0.265
8/30/2023,8:48,0.159,-,0.266
8/30/2023,8:54,0.157,-,0.261
8/30/2023,9:00,0.155,-,0.259
8/30/2023,9:06,0.152,-,0.25
8/30/2023,9:12,0.15,-,0.249
8/30/2023,9:18,0.148,-,0.246
8/30/2023,9:24,0.146,-,0.238
8/30/2023,9:30,0.143,-,0.232
8/30/2023,9:36,0.141,-,0.235
8/30/2023,9:42,0.139,-,0.239
8/30/2023,9:48,0.136,-,0.239
8/30/2023,9:54,0.134,-,0.232
8/30/2023,10:00,0.132,-,0.226
8/30/2023,10:06,0.13,-,0.223
8/30/2023,10:12,0.127,-,0.224
8/30/2023,10:18,0.125,-,0.216
8/30/2023,10:24,0.123,-,0.213
8/30/2023,10:30,0.121,-,0.214
8/30/2023,10:36,0.119,-,0.218
8/30/2023,10:42,0.116,-,0.211
8/30/2023,10:48,0.114,-,0.209
8/30/2023,10:54,0.112,-,0.207
8/30/2023,11:00,0.11,-,0.205
8/30/2023,11:06,0.108,-,0.202
8/30/2023,11:12,0.105,-,0.206
8/30/2023,11:18,0.103,-,0.206
8/30/2023,11:24,0.101,-,0.199
8/30/2023,11:30,0.099,-,0.197
8/30/2023,11:36,0.097,-,0.203
8/30/2023,11:42,0.095,-,0.205
8/30/2023,11:48,0.093,-,0.201
8/30/2023,11:54,0.091,-,0.195
8/30/2023,12:00,0.089,-,0.194
8/30/2023,12:06,0.087,-,0.194
8/30/2023,12:12,0.085,-,0.19
8/30/2023,12:18,0.083,-,0.188
8/30/2023,12:24,0.081,-,0.182
8/30/2023,12:30,0.079,-,0.183
8/30/2023,12:36,0.077,-,0.187
8/30/2023,12:42,0.075,-,0.188
8/30/2023,12:48,0.074,-,0.186
8/30/2023,12:54,0.072,-,0.182
8/30/2023,13:00,0.07,-,0.17
8/30/2023,13:06,0.069,-,0.173
8/30/2023,13:12,0.067,-,0.172
8/30/2023,13:18,0.066,-,0.174
8/30/2023,13:24,0.064,-,0.178
8/30/2023,13:30,0.063,-,0.181
8/30/2023,13:36,0.062,-,0.179
8/30/2023,13:42,0.06,-,0.177
8/30/2023,13:48,0.059,-,0.162
8/30/2023,13:54,0.058,-,0.159
8/30/2023,14:00,0.057,-,0.161
8/30/2023,14:06,0.056,-,0.165
8/30/2023,14:12,0.055,-,0.168
8/30/2023,14:18,0.054,-,0.17
8/30/2023,14:24,0.053,-,0.171
8/30/2023,14:30,0.052,-,0.169
8/30/2023,14:36,0.051,-,0.163
8/30/2023,14:42,0.051,-,0.156
8/30/2023,14:48,0.05,-,0.156
8/30/2023,14:54,0.049,-,0.157
8/30/2023,15:00,0.049,-,0.16
8/30/2023,15:06,0.048,-,0.16
8/30/2023,15:12,0.048,-,0.156
8/30/2023,15:18,0.048,-,0.153
8/30/2023,15:24,0.047,-,0.153
8/30/2023,15:30,0.047,-,0.157
8/30/2023,15:36,0.047,-,0.154
8/30/2023,15:42,0.047,-,0.156
8/30/2023,15:48,0.047,-,0.162
8/30/2023,15:54,0.047,-,0.164
8/30/2023,16:00,0.047,-,0.163
8/30/2023,16:06,0.047,-,0.161
8/30/2023,16:12,0.047,-,0.156
8/30/2023,16:18,0.047,-,0.155
8/30/2023,16:24,0.048,-,0.153
8/30/2023,16:30,0.048,-,0.157
8/30/2023,16:36,0.048,-,0.157
8/30/2023,16:42,0.049,-,0.163
8/30/2023,16:48,0.05,-,0.168
8/30/2023,16:54,0.05,-,0.174
8/30/2023,17:00,0.051,-,0.171
8/30/2023,17:06,0.052,-,0.169
8/30/2023,17:12,0.053,-,0.166
8/30/2023,17:18,0.054,-,0.164
8/30/2023,17:24,0.055,-,0.167
8/30/2023,17:30,0.056,-,0.178
8/30/2023,17:36,0.057,-,0.18
8/30/2023,17:42,0.059,-,0.183
8/30/2023,17:48,0.06,-,0.186
8/30/2023,17:54,0.061,-,0.184
8/30/2023,18:00,0.063,-,0.177
8/30/2023,18:06,0.065,-,0.182
8/30/2023,18:12,0.067,-,0.184
8/30/2023,18:18,0.069,-,0.191
8/30/2023,18:24,0.071,-,0.193
8/30/2023,18:30,0.073,-,0.196
8/30/2023,18:36,0.075,-,0.192
8/30/2023,18:42,0.077,-,0.183
8/30/2023,18:48,0.08,-,0.188
8/30/2023,18:54,0.082,-,0.193
8/30/2023,19:00,0.085,-,0.198
8/30/2023,19:06,0.087,-,0.2
8/30/2023,19:12,0.09,-,0.209
8/30/2023,19:18,0.093,-,0.209
8/30/2023,19:24,0.096,-,0.207
8/30/2023,19:30,0.099,-,0.203
8/30/2023,19:36,0.103,-,0.199
8/30/2023,19:42,0.106,-,0.2
8/30/2023,19:48,0.109,-,0.206
8/30/2023,19:54,0.113,-,0.222
8/30/2023,20:00,0.116,-,0.224
8/30/2023,20:06,0.12,-,0.232
8/30/2023,20:12,0.124,-,0.223
8/30/2023,20:18,0.128,-,0.22
8/30/2023,20:24,0.131,-,0.209
8/30/2023,20:30,0.135,-,0.22
8/30/2023,20:36,0.139,-,0.221
8/30/2023,20:42,0.143,-,0.233
8/30/2023,20:48,0.147,-,0.241
8/30/2023,20:54,0.151,-,0.243
8/30/2023,21:00,0.156,-,0.243
8/30/2023,21:06,0.16,-,0.242
8/30/2023,21:12,0.164,-,0.242
8/30/2023,21:18,0.168,-,0.244
8/30/2023,21:24,0.172,-,0.25
8/30/2023,21:30,0.176,-,0.253
8/30/2023,21:36,0.181,-,0.261
8/30/2023,21:42,0.185,-,0.268
8/30/2023,21:48,0.189,-,0.276
8/30/2023,21:54,0.193,-,0.283
8/30/2023,22:00,0.197,-,0.283
8/30/2023,22:06,0.201,-,0.289
8/30/2023,22:12,0.205,-,0.29
8/30/2023,22:18,0.209,-,0.287
8/30/2023,22:24,0.212,-,0.291
8/30/2023,22:30,0.216,-,0.301
8/30/2023,22:36,0.22,-,0.31
8/30/2023,22:42,0.223,-,0.314
8/30/2023,22:48,0.227,-,0.321
8/30/2023,22:54,0.23,-,0.32
8/30/2023,23:00,0.234,-,0.319
8/30/2023,23:06,0.237,-,0.312
8/30/2023,23:12,0.24,-,0.313
8/30/2023,23:18,0.243,-,0.32
8/30/2023,23:24,0.246,-,0.328
8/30/2023,23:30,0.249,-,0.331
8/30/2023,23:36,0.252,-,0.344
8/30/2023,23:42,0.254,-,0.343
8/30/2023,23:48,0.257,-,0.337
8/30/2023,23:54,0.259,-,0.327
8/31/2023,0:00,0.261,-,0.327
8/31/2023,0:06,0.264,-,0.33
8/31/2023,0:12,0.266,-,0.34
8/31/2023,0:18,0.267,-,0.348
8/31/2023,0:24,0.269,-,0.356
8/31/2023,0:30,0.271,-,0.355
8/31/2023,0:36,0.273,-,0.357
8/31/2023,0:42,0.274,-,0.353
8/31/2023,0:48,0.275,-,0.348
8/31/2023,0:54,0.277,-,0.348
8/31/2023,1:00,0.278,-,0.355
8/31/2023,1:06,0.279,-,0.365
8/31/2023,1:12,0.28,-,0.376
8/31/2023,1:18,0.281,-,0.375
8/31/2023,1:24,0.281,-,0.367
8/31/2023,1:30,0.282,-,0.365
8/31/2023,1:36,0.283,-,0.365
8/31/2023,1:42,0.283,-,0.368
8/31/2023,1:48,0.283,-,0.375
8/31/2023,1:54,0.284,-,0.376
8/31/2023,2:00,0.284,-,0.381
8/31/2023,2:06,0.284,-,0.383
8/31/2023,2:12,0.284,-,0.382
8/31/2023,2:18,0.284,-,0.373
8/31/2023,2:24,0.284,-,0.368
8/31/2023,2:30,0.283,-,0.359
8/31/2023,2:36,0.283,-,0.36
8/31/2023,2:42,0.282,-,0.373
8/31/2023,2:48,0.282,-,0.382
8/31/2023,2:54,0.281,-,0.378
8/31/2023,3:00,0.281,-,0.376
8/31/2023,3:06,0.28,-,0.373
8/31/2023,3:12,0.279,-,0.371
8/31/2023,3:18,0.278,-,0.368
8/31/2023,3:24,0.277,-,0.366
8/31/2023,3:30,0.276,-,0.364
8/31/2023,3:36,0.275,-,0.364
8/31/2023,3:42,0.274,-,0.358
8/31/2023,3:48,0.273,-,0.361
8/31/2023,3:54,0.272,-,0.359
8/31/2023,4:00,0.27,-,0.357
8/31/2023,4:06,0.269,-,0.359
8/31/2023,4:12,0.267,-,0.357
8/31/2023,4:18,0.266,-,0.352
8/31/2023,4:24,0.264,-,0.341
8/31/2023,4:30,0.263,-,0.34
8/31/2023,4:36,0.261,-,0.335
8/31/2023,4:42,0.259,-,0.338
8/31/2023,4:48,0.258,-,0.331
8/31/2023,4:54,0.256,-,0.337
8/31/2023,5:00,0.254,-,0.34
8/31/2023,5:06,0.252,-,0.344
8/31/2023,5:12,0.25,-,0.338
8/31/2023,5:18,0.248,-,0.333
8/31/2023,5:24,0.246,-,0.332
8/31/2023,5:30,0.244,-,0.329
8/31/2023,5:36,0.242,-,0.322
8/31/2023,5:42,0.24,-,0.332
8/31/2023,5:48,0.238,-,0.332
8/31/2023,5:54,0.236,-,0.327
8/31/2023,6:00,0.234,-,0.325
8/31/2023,6:06,0.232,-,0.324
8/31/2023,6:12,0.229,-,0.312
8/31/2023,6:18,0.227,-,0.309
8/31/2023,6:24,0.225,-,0.306
8/31/2023,6:30,0.223,-,0.312
8/31/2023,6:36,0.221,-,0.305
8/31/2023,6:42,0.219,-,0.304
8/31/2023,6:48,0.217,-,0.3
8/31/2023,6:54,0.215,-,0.296
8/31/2023,7:00,0.213,-,0.293
8/31/2023,7:06,0.211,-,0.29
8/31/2023,7:12,0.209,-,0.284
8/31/2023,7:18,0.207,-,0.285
8/31/2023,7:24,0.205,-,0.287
8/31/2023,7:30,0.203,-,0.28
8/31/2023,7:36,0.201,-,0.278
8/31/2023,7:42,0.199,-,0.274
8/31/2023,7:48,0.197,-,0.27
8/31/2023,7:54,0.195,-,0.267
8/31/2023,8:00,0.193,-,0.263
8/31/2023,8:06,0.192,-,0.263
8/31/2023,8:12,0.19,-,0.26
8/31/2023,8:18,0.188,-,0.258
8/31/2023,8:24,0.187,-,0.255
8/31/2023,8:30,0.185,-,0.255
8/31/2023,8:36,0.183,-,0.26
8/31/2023,8:42,0.182,-,0.255
8/31/2023,8:48,0.18,-,0.254
8/31/2023,8:54,0.179,-,0.246
8/31/2023,9:00,0.177,-,0.244
8/31/2023,9:06,0.176,-,0.237
8/31/2023,9:12,0.174,-,0.234
8/31/2023,9:18,0.173,-,0.237
8/31/2023,9:24,0.171,-,0.238
8/31/2023,9:30,0.17,-,0.234
8/31/2023,9:36,0.168,-,0.228
8/31/2023,9:42,0.167,-,0.232
8/31/2023,9:48,0.165,-,0.231
8/31/2023,9:54,0.164,-,0.226
8/31/2023,10:00,0.163,-,0.222
8/31/2023,10:06,0.161,-,0.219
8/31/2023,10:12,0.16,-,0.224
8/31/2023,10:18,0.158,-,0.22
8/31/2023,10:24,0.157,-,0.221
8/31/2023,10:30,0.155,-,0.219
8/31/2023,10:36,0.154,-,0.218
8/31/2023,10:42,0.152,-,0.215
8/31/2023,10:48,0.151,-,0.213
8/31/2023,10:54,0.149,-,0.21
8/31/2023,11:00,0.148,-,0.209
8/31/2023,11:06,0.146,-,0.204
8/31/2023,11:12,0.145,-,0.203
8/31/2023,11:18,0.143,-,0.208
